Column1,name,username,verified,followers,description
2871,paddy boyce,PaddyBoyceTrave,FALSE,146,Paddy Boyce
1486,percy,MatildaHersey,FALSE,145,"she/her 🌿 creative director and founder of House of Hersey, @herseyof 🦋 Bristol based"
1531,𝑅𝒶𝓃𝒾 👑,anz_216,FALSE,145,26 🤪 // Tudo passa.
3223,Kerry O'Reilly,KerryOReilly2,FALSE,145,"Family first - proud Wife supporting Husband on marathons and Mum to our para S8 swimmer, GB development squad wheelchair tennis player"
396,aims,_aimeedodd,FALSE,144,journo for @tribalwarehouse & mmu MA
2636,Norina O'Hare,NorinaOHare,FALSE,144,Tweets in a personal capacity
1614,ResurrectedQuartz,PunishedQuartz,FALSE,144,"Þö Hørney þöö Dìe
Pronouns in Bio (He/him)
1312"
3515,Mrityun-Jai Kumar,mjai_m,FALSE,144,"Pub health & Psychiatry, Dad. Child/adoles & ID Psych NDD, health inequalities, public policy, procrastination. ID @RCPsych. PhD Research @LSHTM"
1618,🫧✨PTSD (PUSSY THAT'S SO DELICIOUS)✨🫧,for3buns,FALSE,143,🍄You cannot k¡ll me in a way that matters🍄prev@for2buns💀26🧋nigga/niggx/they/them🏳️‍⚧️Dyking it up in the Nightosphere❤️‍🔥ᕕ( ᐛ )ᕗ Quality Analyst Opossum🐀
1210,Ric,Dot_Dot15,FALSE,143,haruko ichikawa fan account
355,Adriano JR,Stefaninit,FALSE,143,
1727,Michaela Coel Stan 🇬🇾,Mari_Aneka,FALSE,142,
776,Tom 🇰🇪🏴󠁧󠁢󠁳󠁣󠁴󠁿,comrade_drake,FALSE,142,20 // He/They
574,Callum Ritchie,RitchieCallum,FALSE,141,
2058,S,sscagx,FALSE,141,
1055,Andrew,Concordski_Andy,FALSE,141,"He/Him. Concordat on Youtube. 
Alternate account of @Concordantly"
3002,DeeCee,DeeCee65058630,FALSE,140,
750,Namor's Missus,eazionme,FALSE,140,here for keeks and retweets.
167,hayley,hayleyymckenzie,FALSE,139,"don’t remember me like this, remember me as the man who pulled down the screen"
1028,Biscuit,BiscuitConely,FALSE,139,
3017,Srikanth C,srikanthicu,FALSE,139,
3306,rich castle 🇺🇦,richcastle42,FALSE,139,Cancer survivour following stem cell transplant for relapsed leukaemia in sept 2009. Bloodcancer uk ambassador. Loving dad to daughter Jennifer.
3382,Natalie,NatOfTheClarke,FALSE,139,"EM trainee, caffeine enthusiast, pasta aficionado.
👩‍⚕️🏳️‍🌈"
472,Floyd March,Sam_March97,FALSE,139,"Presenter at https://t.co/lYEs63g4nC
Multimedia Editor at Hydrogen Industry Leaders and Quadrant Group"
3453,Jon Collins #BMADoctorsVoteYes,JonCollins130,FALSE,138,"GPST1. South Thames LTFT JDC. 
GMC 7604448
I tweet in a personal capacity."
1011,hannahdonelon,hannahdonelon,FALSE,138,"https://t.co/BUpfsHewt6
@hawkseed
She/her"
2675,Minghella ( Michelle),steeleshell,FALSE,137,
1872,‏كافية,_passeggiata,FALSE,137,"“if you have good thoughts, they’ll shine out of your face like sunbeams and you will always look lovely” 🌻🌾"
2548,Peter Gray,exoxonlad,FALSE,137,
1896,"akeno ""aki"" menzies",elitedeviance,FALSE,137,always ready to fight a management consultant :)
242,symtaps,pimentosncoke,FALSE,137,"iiwii 🤷🏾‍♀️ got a lil sickle in my cells iykwim 🥲
#ALLBlacklivesmatter, always and forever
(she/her)"
2884,Prakash Thiaga Rajan,Dababydoc,FALSE,136,"Consultant Paediatrician,Neonatologist,BMA Rep & NWRC Member. Tech enthusiast. Socially conscious.
Retweets do not imply endorsement. Opinions own"
566,Zes,Zesyph_J,FALSE,136,.
0,Melcheor Bazalgette,MrTMills60,FALSE,136,Nurse with interests in health promotion and improvement through data management. King of the retweet.
358,pspsps,_mwlx,FALSE,136,It’s like when I’m doing good in a game I’m doing good in life
669,Patrick De Rochefort,HouseRochefort,FALSE,135,Just a guy who is trying to hide from Monsters. #Anglo-Irish #IStandWithIsrael #HouseLannister  #Anglican #AlphabetArmy
1077,Gini,JustFindGini,FALSE,135,International artist + wordsmith. Blogging on DAO and https://t.co/dVsyhOkpUX + travel blogging on https://t.co/yaNzcsvk1s
439,lil,lilkindasuckz,FALSE,135,worlds coolest loser
1286,EDM🌞🏳️‍🌈,EllieDaisy11,FALSE,135,she/her 💖
354,Piralos 🏳️‍⚧️,Piiralos,FALSE,134,"Piralos | She/They | 24 |  🏳️‍⚧️

If you're a terf or don't support BLM please fuck off.

icon by the amazing @dannbo_rukunn!"
1550,Hanita,hanitapplebum,FALSE,134,UX/UI Designer. I go talk am as I see am I no go use any sugar cover am 🇳🇬
211,jon,Mj3114ok,FALSE,134,
891,Hanita,hanitapplebum,FALSE,134,UX/UI Designer. I go talk am as I see am I no go use any sugar cover am 🇳🇬
2860,Kimberly Bennett💙,kabennettuk,FALSE,133,Macmillan Lead Clinical Nurse Specialist -Oncology at CUH
473,glucose dependant,scaleyfinch,FALSE,133,small ass big dreams
3384,Shasheen,shashmaher,FALSE,133,"Responsible Clinician. Social Worker by background. Socialist, in despair at the state of the country."
1046,joseph,normaliseitnow,FALSE,132,behave
2709,Yousuf Ahmed 🇧🇩🇸🇦🇵🇸🇹🇷,Yousuf_emon101,FALSE,132,"Bangladeshi Doctor.
Interested in international relations,conflicts,peace and negotiations.
Bangladesh health system development."
2065,Sean Murphy,missingfada,FALSE,131,Grumpy Med Reg. Rarely mistaken for ray of sunshine. Now mostly posting about stroke recovery. Also now a Wes Streeting hate account. he/him
2551,Tony Pinkney,tonypinkney,FALSE,131,All views are my own unless I'm told otherwise. | Humanist
2838,Anne Gold,annegold18,FALSE,131,Standing Free since 1980
1380,kaisap112,kaisap112,FALSE,130,"She/her. Not American, but retweeting American news to maybe change just one little thing in the world."
1337,54-46,PPIAMM,FALSE,130,https://t.co/1tJxvlHz86
3437,Sidi,sidi444,FALSE,130,
10,Olly,OllysCoding,FALSE,130,he/they - Twenty something communist living in London killing time until the revolution - Always dress in bright colours
1871,England is a third world country -#ENDSARS,naijaboy31,FALSE,130,#Nigerian who just happens to hold a British passport #InternationalBusinessgraduate. #MrFlinstone
2655,Tara Burke,Taradeburca,FALSE,129,"Psychiatry Doctor, Urban Enthusiast 🌈✨💊"
20,Lewis,theluma,FALSE,129,buongiorno new galaxy. Oh my gat.
3133,Nick Curtis,Nickcurtlinc,FALSE,129,Author. Dreamweaver. Visionary. Plus actor (and Garth Marenghi fan).
1857,Kid Goodtimes,KidPenfold,FALSE,128,"Happy thoughts, positive vibes. He/Him"
2041,R Foote,reafoote2,FALSE,128,Retweeting doesn't necessarily imply agreement.
191,R Foote,reafoote2,FALSE,128,Retweeting doesn't necessarily imply agreement.
2104,Zeirdo 🌈,zzeireauxffxx,FALSE,128,“I like a dick but that does not make me a sket” 🍏🍎🍋🍓🍑🥭🫐🍌🍉❤️🧡💛💚💙💜🖤🤍🤎💔❤️‍🩹💓💗💖💘💝💟♥️♡🐽🐸🐯🦁🐻🐶🐵🐤🐧🦄🦋🍰🍦🍭🍩🍪☕️🫖🇵🇸🇺🇦🏳️‍⚧️
755,R Foote,reafoote2,FALSE,128,Retweeting doesn't necessarily imply agreement.
710,R Foote,reafoote2,FALSE,128,Retweeting doesn't necessarily imply agreement.
3192,Karen Robson,karenwardrobson,FALSE,128,"Daughter, sister, wife, mother, friend. Business Coach and Trainee Counsellor."
3343,Dr 〽️. Sharif,Dr_MUSharif,FALSE,127,"Doctor, Gooner, London! #COYG"
813,Kerry Fisher 💙🐿,KerryFi72237054,FALSE,127,Trialling Mastodon. Find me there....
73,robin⁷,yoongiatsume,FALSE,127,"the vibes are simply, atrocious."
443,Elle Jenkins,jenkins_pw,FALSE,126,Writer & Performer | Team Member @ The Playhouse Norwich | Newcastle MA Grad🎓 | UEA Grad 👩🏻‍🎓
2666,AM❤️‍🔥,MccarryAnna,FALSE,126,
2013,Rob,CallMeRobbb,FALSE,125,I’m a barista who doesn’t like coffee.       instagram : ThisIsRobbb
309,Dan,DanJPHadley,FALSE,125,"Junior doctor; psychiatry, health equity & social determinants of health. Also bakes, bikes & takes photos."
160,AMA,ama_fcb,FALSE,124,"@FCBarcelona *Més que un club* Seny, Pit i Collons! (¡Gracias a Dios qué Messi existe!) _ @JohanCruyff"
2825,Cami Etherington 👑,thatgirlcamii,FALSE,124,Physical embodiment of the DSM-5
3000,Catriona Graham,arrangirl,FALSE,124,"German, Scottish, Welsh mongrel, fetched up in Shrewsbury, instinctive Socialist, out to do her bit to save the planet."
413,@mymndhusband😢,lunamaud3,FALSE,124,I am Luna Maud the four-legged companion to my mistress Susan Martin. We are the full time carers for Master who has a terminal diagnosis of MND ALS.
3249,Diogo Melo Pinto,dmelopinto,FALSE,123,"👨🏼‍⚕️MD, Portugal"
3275,Eveliina Nurmi,EvieNurmi,FALSE,123,"Anaesthetic trainee 💉 | Cyclist | Supporter of 🇫🇮 in hockey 🏒, 🏴󠁧󠁢󠁥󠁮󠁧󠁿 in cricket 🏏 | Coffee addict | Liquorice lover"
2272,Pervy Sage,_superblack,FALSE,123,
1394,Shavi,Shavi_ww,FALSE,122,"Core Surgical Trainee NW (Ortho themed) |Sri Lankan | interested in global surgery, trauma, dance and getting a little better everyday"
3246,mamaz,manja2my,FALSE,122,
3141,Erica Diaz-Santos,EricaDiazSantos,FALSE,122,Lead ACP Same Day Emergency Care Unit and ACP Acute Medical Unit @ Blackpool Teaching Hospitals UK
1361,busola,busolarrr,FALSE,122,nostalgia is my brand
1876,Mango Whizz,mangowhizz,FALSE,122,🥭
2608,Nita Hodgkinson,nita_hodgkinson,FALSE,121,Retired Specialist Nurse Practitioner/ Senior Murse Manager
2902,Steve Orchard,melt0nsteve,FALSE,121,"Bicycles, sums, Lesta"
2376,Holly DS,holydowe,FALSE,121,she/her
623,Drought and Famine Resistant,LikeaMilkDud,FALSE,120,"There will be typos and missing words. Pretend you know what I said, I'm sure you'll find it funny. She/Her"
2777,philip ,browsing5,FALSE,119,
1110,redpilledautistic,redpilledaspie,FALSE,119,Late-dx'd autistic female. Harmed by NHS Mental Hell Services & other harmful mainstream agencies. Now red-pilled & very much awake. Follower of Jesus Christ.
2937,Gwen Kennedy,Pen_gwen,FALSE,119,
3230,MAHABA,thornyvelvet,FALSE,119,"Plastic Surgeon.. Never lose, either win or learn..."
474,Dr. Mariam Sabri,mariamsabri87,FALSE,119,"@ucbhistory PhD | Global historian of science, technology, medicine and the environment (1500-2000 CE) | Poet and writer | Undaleeb and Chandni’s mom"
1936,Sophie (Baneevee Era),duckatali,FALSE,118,BLM | Stop Asian Hate | I stand with Palestine | Pan/Omni? | AroAce | Polyamorous | Transfemme | 22 | White | hoe gender |
2932,Sonya,Dambudzo_,FALSE,118,💙
550,Kate Taylor,katetaylor217,FALSE,118,Junior doctor with an interest in mental health and med ed. Coffee and cake enthusiast.
3572,Cathal J. Hannan,cathalh85,FALSE,117,"Oiliúnaí Néaramháinliachta Éireannach| Iarrthóir PhD, Ollscoil Mhanchain| Irish Neurosurgical Trainee| PhD Candidate, UoM| BNTA ASiT Rep @e1v1m1"
1000,Tooting SWP,SwpTooting,FALSE,117,"Anti-racist, anti-capitalist revolutionaries. Fighting for a better world."
1149,thricey,Oli_Harding,FALSE,117,in skegness we trust
2339,cheeky clackers,CheekyClackers,FALSE,116,NHS Doctor. For full pay restoration and promoting better working conditions for Junior Doctors. Anon profile as the GMC is a bully organisation.
1238,Alick,ajcphys,FALSE,116,Brummie/3rd year STP in radiotherapy physics
3545,Jamilla Flaherty,MillaTheMedic,FALSE,116,"Doctor, Cat Lover & Psychiatry Trainee
Chair of the Ethnically Diverse SNG at SHSC
She/Her"
372,𝐋.,rosyting,FALSE,116,more life 🌴
1461,a hag for all seasons,LaBrebis,FALSE,116,too small too weak too weird
3005,Danny,YorbaDanny,FALSE,116,
95,Onglish💙,onglishoffoshul,FALSE,115,Tha offoshul twotta profoil ov tha onglish longwij
1552,Mikey,mike_italdisco,FALSE,115,Continental quilt.
2944,Patricia,PatMac139,FALSE,114,NHS Dr. Spurs season ticket holder. All views my own.
2223,DB,0zbnj,FALSE,114,"Oju de ma t’awon ota mi l’oruko Jesu, Oba ti ntu won ka nibi ti won nti da’na iro. Amin"
1338,Forever DM,SpookySkellyman,FALSE,114,
2704,Emma Kerton,kerton_emma,FALSE,114,
231,William,willalvesgo,FALSE,113,"Leiam Blue Period 
ele/dele. medicina ufmg"
3503,"Seka Persa 🦀🇪🇺🏳️‍🌈🔸(🇬🇧,🇷🇸)",SekaPersa_,FALSE,113,GP 'living' in ED (ex Gas Man )
2989,Tenison Blue,tenisonblue,FALSE,113,
732,skip,wolfsjdkf,FALSE,113,high iq tweets
819,Milesymoo,MilesHanmer,FALSE,113,"loves rugby, and anything that runs on petrol, fed up to the back teeth of woke n lefties"
626,Sam Oliver,Swfc__Sam,FALSE,112,
3356,Jack Bennett,jackfredbennett,FALSE,112,Medical student @universityleeds
1054,Carole Henson,CaroleHenson11,FALSE,112,"Grandparent, Mother & Wife, Part-time Artist & Photographer. Retired Pastoral Assistant and Library Services Assistant"
2195,🐎,scorpiogrooove,FALSE,112,"it’s not enough that i should succeed - others should fail! praying on someone’s downfall isn’t enough, i need to participate in it!"
1465,Robbo64,SteveRo11327591,FALSE,112,
3271,Robbo64,SteveRo11327591,FALSE,112,
1818,Eileen Molloy,dirtybird12345,FALSE,111,
1918,Robert Owen,OWwenRobbie,FALSE,111,A British citizen born in Uganda. Monarchist.
3305,Taimoor Hussain,taimur585,FALSE,111,
2501,Julie Church,JulieChurch12,FALSE,110,
2652,Daniel M,Speaks99,FALSE,110,"Chicago bears.
York City.
Equality.
Not necessarily in that order 😂"
2119,Tom Goldie,TomGoldie92,FALSE,110,"International Law, Rugby and a fair amount of beer nerdery. Work in politics and publishing. 🇺🇦🇹🇼🇭🇰"
3585,صد,jihuzoor_,FALSE,110,"'i'm offended!'...

okay, and?"
1735,Natasha ✨,BradshawPrice,FALSE,109,27. she/her. LDN  🏳️‍🌈🌹 love to retweet into the void. Working at UoL and attempting an MA in Public Histories at @BirkbeckUoL (v tired)
141,LONDON HAS A PROBLEM,Verse_19,FALSE,109,‘It’s a evil world we live in’ | 24 | Writer | Recreational photo taker
1510,SophieSews,SewSophia,FALSE,108,New account
2554,Kari C 🇹🇹🇬🇧,karz18,FALSE,108,
2677,Mike Caulfield,mikeccaulfield,FALSE,108,
1436,SophieSews,SewSophia,FALSE,108,New account
3484,Dr Anjana Dua,Anjana_Dx,FALSE,108,"Christian | Wife | Medical #Doctor | #medonc in training | Graduate of @ImperialMed | Passionate about #wellbeing, dogs and wine | Views are my own |"
1880,Tom,putty200,FALSE,107,Just my thoughts! 🏳️‍🌈💪🏻
3029,WonDeuk21,Prince100days,FALSE,107,If I hadn't seen such riches I could live with being poor. Not a Joseon era Prince. Stop climate change.
492,Father of Asahd,VengaBoiii69,FALSE,107,"Free Palestine. Fuck 12. BBCC for the monarchy. 
He/Him."
1892,ana,ananysted,FALSE,107,
3372,Catherine Marie mara,cafmara76,FALSE,107,Retired mental health support worker. Labour supporter. Tory's out.
1277,Dick,DireDick,FALSE,106,"Casual Maggot, Total Faggot"
3398,MaryCC,MaryCC96054898,FALSE,106,
311,🙃,safronmelinoe,FALSE,106,"a full time hater, here to spread hate ✨"
2033,E✰,esskartel,FALSE,106,
1456,liv + mingle wingle,w00youngsmine,FALSE,106,"i'm sooo drunk ahhh, jongho mingi wooyoung ily ahhh im sooo drunkk"
1695,sefreads,sefreads,FALSE,106,he/his 📚 bookseller 📖 cat lover 🐈 born in 🇪🇸 living in the 🇬🇧 / 🏳️‍🌈 into 🎥 🎶 📖
2303,Pete,TheKingleMingle,FALSE,106,Science and sci-fi geek. Father and aspiring novelist. Microbiologist with a doctorate in astrobiology. He/him
499,gabriel,gabrielsvocal,FALSE,105,1 Cor 3:13.  👨🏾‍🎨
3452,grizaylda,idgafdeactivate,FALSE,105,i’m a kid so it’s hard for me to hold money baby
3391,MarkH,Topcat2512,FALSE,105,Grumpy Git. Who is sick and tired of having to watch what I say or think cos it might not be politically correct or might offend someone.
323,Joey,JoeyBlakemore,FALSE,104,He/Him - Socialist and Filmmaker🎥
1075,i guess,pedxing1949,FALSE,104,🇨🇳
1994,toni,tonibaker17,FALSE,104,
1384,greta31 - tek çözüm tam kapanma,hallogall0,FALSE,104,kocam tır şöförü iran'a gitmedi
276,PJ Poppins,PamelaJG,FALSE,104,Just a mixed up girl in a mixed up world 🙃 Like to take the odd pix or two on my travels with the love of my life @Ian_Barnes❤️
858,sufian_the_scribe,pian_cyberpunK,FALSE,104,do not confine your mind in a cage
2663,Peter Ferguson,PiersMckerras,FALSE,104,"Thoroughly decent chap, friend to many, superb father to Jamie, dutiful master to Pixel the wonder dog and husband to the lovely Gill."
174,Anthony Kennelly,ADJKennelly,FALSE,103,"Law Tutor/Legal Academic. 

Teaching Fellow at @UCDLawSchool, working on @ucdmicrocredentials programme.
Retweets/likes not necessarily endorsements."
2366,Shrilay Sinha,TheXRayDoc,FALSE,103,
3051,clare collinson,stawberryfair,FALSE,103,
220,Lil King Trash Mouth 🏳️‍🌈,PollyPicPocket,FALSE,102,I have returned to the cocoon of academics. It is safe there. History and museums kinda gal. Malevolent goblin in my spare time. She/her
2995,behram,behram_ks,FALSE,102,Junior Doctor working in London. @LivUni
3388,helen,weeglasgowmaw,FALSE,102,
3288,Tarak Chouari,TarakChouari,FALSE,102,"General Surgery London Speciality Run-Through Trainee 3 | Visiting Academic Research Fellow UoS | Interests in Academia, HPB and Trauma. 💉🩹🩸🧪🧫"
463,Nashila,Nashila91,FALSE,102,
3574,#HelloMyNameIs Mark 💙,MarkJarnell,FALSE,102,"@RCNNorthWest Board Member, @RCNLancWest Branch Treasurer, @RCNStudents Ambassador. Bank Healthcare Assistant (HCA) + Bank Emergency Care Assistant (ECA) 🏳️‍🌈"
1351,meanie_greenie🔆,meulinisbabey,FALSE,102,"Jane☃️🌈⛄
GF - @Royal_possum 
23 💫she/her💫trans-💫bi"
1644,garveyjd3,garveyjd3,FALSE,101,"RNLD nurse
Language lover
London liver"
2665,Ian Kilroy,kilroyim,FALSE,101,Apathy is too adventurous: Paediatrician & Cyclist / Cheshire & Mersey Training Programme Director / lots of other stuff :/ All views are my own
740,niall should petrol bomb you,___khalidah,FALSE,101,this is a taylor swift and kpop stan account where i occasionally have a mental breakdown follow at your own risk xx
2587,Peter Willson,pdwillson,FALSE,101,"Husband, Dad, Grandpa, Medical Director, Retired Surgeon, Church goer, Photographer, Educator, Enough! All views my own. Retweets are not endorsements."
885,i live so i love ⁷ 😻,heheslayyy,FALSE,101,"Cerys. 24. She/Her.🏳️‍🌈
BLM. LGBT. bri ish.
BTS OT7. Still emo. 
OCD shitposting. 

Namgi biased. Stream mono.

Do you listen to Stigma by BTS?"
686,le football il a changé🇫🇷,f3ntany11,FALSE,101,long as my bitches love me
1319,niall should petrol bomb you,___khalidah,FALSE,101,this is a taylor swift and kpop stan account where i occasionally have a mental breakdown follow at your own risk xx
1811,Mark Seven ☭,FirstMovellan,FALSE,101,"he/him - Leftie ☭ - doctor who - media, culture and politics
@FirstMovellan@mas.to
https://t.co/lgsyTW9Iot"
1636,John Hritz,EverUnforgiving,FALSE,100,"He/Him. If you're anti-trans, I will happily change your pronouns to ""was/were"""
